# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
239 0.000000 0 0.7755 0.5324 0.3394 0.9627 0.3586 0.0000 806.912 28.543 292.455
240 0.000000 0 0.7755 0.5324 0.3394 0.9627 0.3586 0.0000 806.922 28.547 292.449
241 0.000000 0 0.7755 0.5324 0.3394 0.9627 0.3586 0.0000 806.936 28.554 292.440
242 0.000000 0 0.7755 0.5324 0.3394 0.9627 0.3586 0.0000 806.945 28.558 292.434
243 0.000000 0 0.7754 0.5324 0.3394 0.9627 0.3586 0.0000 806.963 28.566 292.423
244 0.000000 0 0.7754 0.5324 0.3394 0.9627 0.3586 0.0000 806.972 28.570 292.418
245 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 806.978 28.572 292.414
246 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 806.989 28.578 292.408
247 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 806.997 28.582 292.403
248 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 807.001 28.584 292.400
249 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 807.009 28.588 292.396
250 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 807.027 28.597 292.385
251 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 807.036 28.601 292.380
252 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 807.041 28.604 292.377
253 0.000000 0 0.7754 0.5325 0.3394 0.9627 0.3586 0.0000 807.047 28.607 292.373
254 0.000000 0 0.7754 0.5326 0.3394 0.9627 0.3586 0.0000 807.052 28.610 292.370
255 0.000000 0 0.7754 0.5326 0.3394 0.9627 0.3586 0.0000 807.065 28.616 292.363
256 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 807.069 28.618 292.361
257 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 807.074 28.621 292.358
258 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 807.080 28.624 292.354
259 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 807.085 28.627 292.352
260 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 807.094 28.632 292.346
261 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 807.102 28.636 292.342
262 0.000000 0 0.7753 0.5326 0.3394 0.9627 0.3586 0.0000 807.109 28.640 292.337
