# Daggerfall N per-frame ENVIRONMENT log -- one line per
# PRESENTED frame, taken at the set_environment() call.
# frame dark lights sun_x sun_y sun_z sun_lum amb_lum moon_light eye_x eye_y eye_z
176 0.000000 0 0.7712 0.5392 0.3385 0.9627 0.3586 0.0000 767.689 23.078 321.524
177 0.000000 0 0.7711 0.5392 0.3385 0.9627 0.3586 0.0000 767.689 23.103 321.525
178 0.000000 0 0.7711 0.5392 0.3385 0.9627 0.3586 0.0000 767.689 23.112 321.525
179 0.000000 0 0.7711 0.5393 0.3385 0.9627 0.3586 0.0000 767.688 23.145 321.526
180 0.000000 0 0.7711 0.5393 0.3385 0.9627 0.3586 0.0000 767.688 23.148 321.526
181 0.000000 0 0.7711 0.5393 0.3385 0.9627 0.3586 0.0000 767.688 23.174 321.527
182 0.000000 0 0.7711 0.5393 0.3385 0.9627 0.3586 0.0000 767.688 23.182 321.527
183 0.000000 0 0.7711 0.5393 0.3385 0.9627 0.3586 0.0000 767.688 23.201 321.528
184 0.000000 0 0.7711 0.5393 0.3385 0.9627 0.3586 0.0000 767.687 23.213 321.529
185 0.000000 0 0.7711 0.5394 0.3385 0.9627 0.3586 0.0000 767.687 23.235 321.529
186 0.000000 0 0.7711 0.5394 0.3385 0.9627 0.3586 0.0000 767.687 23.237 321.530
187 0.000000 0 0.7710 0.5394 0.3385 0.9627 0.3586 0.0000 767.687 23.255 321.530
188 0.000000 0 0.7710 0.5394 0.3385 0.9627 0.3586 0.0000 767.687 23.257 321.530
189 0.000000 0 0.7710 0.5394 0.3385 0.9627 0.3586 0.0000 767.687 23.272 321.531
190 0.000000 0 0.7710 0.5394 0.3385 0.9627 0.3586 0.0000 767.687 23.283 321.531
191 0.000000 0 0.7710 0.5394 0.3385 0.9627 0.3586 0.0000 767.687 23.286 321.532
192 0.000000 0 0.7710 0.5395 0.3385 0.9627 0.3586 0.0000 767.687 23.293 321.532
193 0.000000 0 0.7710 0.5395 0.3385 0.9627 0.3586 0.0000 767.687 23.303 321.533
194 0.000000 0 0.7710 0.5395 0.3385 0.9627 0.3586 0.0000 767.687 23.303 321.533
195 0.000000 0 0.7709 0.5395 0.3385 0.9627 0.3586 0.0000 767.687 23.312 321.533
196 0.000000 0 0.7709 0.5395 0.3385 0.9627 0.3586 0.0000 767.687 23.313 321.533
197 0.000000 0 0.7709 0.5395 0.3385 0.9627 0.3586 0.0000 767.687 23.316 321.534
198 0.000000 0 0.7709 0.5396 0.3385 0.9627 0.3586 0.0000 767.687 23.316 321.534
199 0.000000 0 0.7709 0.5396 0.3385 0.9627 0.3586 0.0000 767.687 23.317 321.534
200 0.000000 0 0.7709 0.5396 0.3385 0.9627 0.3586 0.0000 767.688 23.316 321.534
201 0.000000 0 0.7709 0.5396 0.3385 0.9627 0.3586 0.0000 767.688 23.316 321.534
202 0.000000 0 0.7709 0.5396 0.3385 0.9627 0.3586 0.0000 767.688 23.313 321.534
203 0.000000 0 0.7709 0.5396 0.3385 0.9627 0.3586 0.0000 767.688 23.312 321.534
204 0.000000 0 0.7709 0.5397 0.3384 0.9627 0.3586 0.0000 767.688 23.306 321.535
205 0.000000 0 0.7708 0.5397 0.3384 0.9627 0.3586 0.0000 767.689 23.301 321.535
206 0.000000 0 0.7708 0.5397 0.3384 0.9627 0.3586 0.0000 767.689 23.297 321.535
207 0.000000 0 0.7708 0.5397 0.3384 0.9627 0.3586 0.0000 767.689 23.291 321.535
208 0.000000 0 0.7708 0.5397 0.3384 0.9627 0.3586 0.0000 767.690 23.278 321.535
209 0.000000 0 0.7708 0.5397 0.3384 0.9627 0.3586 0.0000 767.690 23.276 321.535
210 0.000000 0 0.7708 0.5398 0.3384 0.9627 0.3586 0.0000 767.691 23.259 321.534
211 0.000000 0 0.7708 0.5398 0.3384 0.9627 0.3586 0.0000 767.691 23.252 321.534
212 0.000000 0 0.7708 0.5398 0.3384 0.9627 0.3586 0.0000 767.691 23.242 321.535
213 0.000000 0 0.7708 0.5398 0.3384 0.9627 0.3586 0.0000 767.692 23.232 321.534
214 0.000000 0 0.7708 0.5398 0.3384 0.9627 0.3586 0.0000 767.692 23.221 321.534
215 0.000000 0 0.7707 0.5398 0.3384 0.9627 0.3586 0.0000 767.693 23.209 321.534
216 0.000000 0 0.7707 0.5398 0.3384 0.9627 0.3586 0.0000 767.693 23.196 321.534
