# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
241 8.4655 867.259262 1.788800 1.30900085 132.490616 22.489801 127.609932 1.597288 0.000000
242 7.9687 867.267231 1.788800 1.30900002 132.504868 22.490259 127.610420 1.597285 0.000000
243 8.3163 867.275547 1.788800 1.30900085 132.519745 22.491035 127.610825 1.597282 0.000000
244 8.3430 867.283890 1.788800 1.30900002 132.534653 22.491833 127.611237 1.597279 0.000000
245 8.6271 867.292517 1.788800 1.30900085 132.550079 22.492962 127.611572 1.597276 0.000000
246 8.0292 867.300547 1.788800 1.30900002 132.564438 22.494036 127.611870 1.597274 0.000000
247 8.6236 867.309170 1.788800 1.30900085 132.579865 22.495480 127.612099 1.597271 0.000000
248 8.0438 867.317214 1.785153 1.30900002 132.594254 22.496853 127.612312 1.597268 0.000000
249 8.3169 867.325531 1.785153 1.30900085 132.609100 22.498695 127.612450 1.597265 0.000000
250 8.3546 867.333886 1.786054 1.30900002 132.624008 22.500557 127.612572 1.597262 0.000000
251 8.6463 867.342532 1.786054 1.30900085 132.639465 22.502666 127.612617 1.597259 0.000000
252 8.0194 867.350551 1.786054 1.30900002 132.653809 22.504633 127.612648 1.597256 0.000000
253 8.3392 867.358891 1.786054 1.30900085 132.668701 22.506863 127.612610 1.597253 0.000000
254 8.5756 867.367466 1.786054 1.30900002 132.684021 22.509167 127.612556 1.597250 0.000000
255 8.3980 867.375864 1.786054 1.30900085 132.699020 22.511545 127.612427 1.597247 0.000000
256 8.0255 867.383890 1.786054 1.30900002 132.713364 22.513824 127.612297 1.597244 0.000000
257 8.6100 867.392500 1.786054 1.30900085 132.728760 22.516354 127.612091 1.597241 0.000000
258 8.0986 867.400598 1.786054 1.30900002 132.743225 22.518738 127.611893 1.597238 0.000000
