tick,eye_x,eye_y,eye_z,yaw,pitch,hit,distance_m,verb,prompt_key,entity
1272,128.3764,20.3581,133.6364,-0.0234,0.0000,0,0.0000,0,0,4294967295
1273,128.3754,20.3645,133.6074,-0.0235,0.0000,0,0.0000,0,0,4294967295
1274,128.3744,20.3705,133.5785,-0.0236,0.0000,0,0.0000,0,0,4294967295
1275,128.3734,20.3760,133.5495,-0.0237,0.0000,0,0.0000,0,0,4294967295
1276,128.3723,20.3809,133.5206,-0.0238,0.0000,0,0.0000,0,0,4294967295
1277,128.3712,20.3851,133.4916,-0.0239,0.0000,0,0.0000,0,0,4294967295
1278,128.3703,20.3902,133.4630,-0.0240,0.0000,0,0.0000,0,0,4294967295
1279,128.3700,20.3962,133.4357,-0.0241,0.0000,0,0.0000,0,0,4294967295
1280,128.3697,20.4018,133.4084,-0.0242,0.0000,0,0.0000,0,0,4294967295
1281,128.3694,20.4068,133.3810,-0.0244,0.0000,0,0.0000,0,0,4294967295
1282,128.3692,20.4115,133.3537,-0.0245,0.0000,0,0.0000,0,0,4294967295
1283,128.3691,20.4158,133.3264,-0.0246,0.0000,0,0.0000,0,0,4294967295
1284,128.3690,20.4199,133.2990,-0.0248,0.0000,0,0.0000,0,0,4294967295
1285,128.3691,20.4228,133.2711,-0.0249,0.0000,0,0.0000,0,0,4294967295
1286,128.3694,20.4260,133.2434,-0.0251,0.0000,0,0.0000,0,0,4294967295
1287,128.3697,20.4293,133.2156,-0.0252,0.0000,0,0.0000,0,0,4294967295
1288,128.3703,20.4328,133.1878,-0.0254,0.0000,0,0.0000,0,0,4294967295
1289,128.3709,20.4365,133.1600,-0.0255,0.0000,0,0.0000,0,0,4294967295
1290,128.3717,20.4406,133.1321,-0.0256,0.0000,0,0.0000,0,0,4294967295
1291,128.3727,20.4452,133.1043,-0.0258,0.0000,0,0.0000,0,0,4294967295
1292,128.3738,20.4503,133.0765,-0.0259,0.0000,0,0.0000,0,0,4294967295
1293,128.3752,20.4559,133.0487,-0.0261,0.0000,0,0.0000,0,0,4294967295
1294,128.3766,20.4622,133.0209,-0.0262,0.0000,0,0.0000,0,0,4294967295
1295,128.3783,20.4689,132.9930,-0.0264,0.0000,0,0.0000,0,0,4294967295
1296,128.3801,20.4763,132.9652,-0.0265,0.0000,0,0.0000,0,0,4294967295
1297,128.3821,20.4842,132.9373,-0.0267,0.0000,0,0.0000,0,0,4294967295
1298,128.3842,20.4925,132.9095,-0.0268,0.0000,0,0.0000,0,0,4294967295
1299,128.3865,20.5012,132.8817,-0.0270,0.0000,0,0.0000,0,0,4294967295
1300,128.3889,20.5102,132.8538,-0.0271,0.0000,0,0.0000,0,0,4294967295
1301,128.3915,20.5195,132.8259,-0.0273,0.0000,0,0.0000,0,0,4294967295
1302,128.3942,20.5288,132.7981,-0.0274,0.0000,0,0.0000,0,0,4294967295
1303,128.3970,20.5382,132.7702,-0.0276,0.0000,0,0.0000,0,0,4294967295
1304,128.4042,20.5506,132.7246,-0.0277,0.0000,0,0.0000,0,0,4294967295
1305,128.4220,20.5598,132.6820,-0.0282,0.0000,0,0.0000,0,0,4294967295
1306,128.4341,20.5708,132.6359,-0.0294,0.0000,0,0.0000,0,0,4294967295
1307,128.4379,20.5809,132.6086,-0.0302,0.0000,0,0.0000,0,0,4294967295
1308,128.4422,20.5904,132.5821,-0.0304,0.0000,0,0.0000,0,0,4294967295
1309,128.4465,20.5993,132.5556,-0.0306,0.0000,0,0.0000,0,0,4294967295
1310,128.4508,20.6076,132.5292,-0.0308,0.0000,0,0.0000,0,0,4294967295
1311,128.4551,20.6154,132.5027,-0.0310,0.0000,0,0.0000,0,0,4294967295
1312,128.4593,20.6225,132.4762,-0.0312,0.0000,0,0.0000,0,0,4294967295
1313,128.4634,20.6291,132.4497,-0.0314,0.0000,0,0.0000,0,0,4294967295
1314,128.4675,20.6355,132.4233,-0.0317,0.0000,0,0.0000,0,0,4294967295
1315,128.4715,20.6415,132.3969,-0.0319,0.0000,0,0.0000,0,0,4294967295
1316,128.4753,20.6461,132.3701,-0.0321,0.0000,0,0.0000,0,0,4294967295
1317,128.4790,20.6492,132.3424,-0.0323,0.0000,0,0.0000,0,0,4294967295
1318,128.4826,20.6515,132.3144,-0.0325,0.0000,0,0.0000,0,0,4294967295
1319,128.4862,20.6543,132.2865,-0.0327,0.0000,0,0.0000,0,0,4294967295
1320,128.4897,20.6571,132.2585,-0.0330,0.0000,0,0.0000,0,0,4294967295
1321,128.4930,20.6601,132.2306,-0.0332,0.0000,0,0.0000,0,0,4294967295
1322,128.4962,20.6633,132.2027,-0.0334,0.0000,0,0.0000,0,0,4294967295
1323,128.4992,20.6670,132.1748,-0.0336,0.0000,0,0.0000,0,0,4294967295
1324,128.5020,20.6711,132.1469,-0.0339,0.0000,0,0.0000,0,0,4294967295
1325,128.5047,20.6757,132.1190,-0.0341,0.0000,0,0.0000,0,0,4294967295
1326,128.5072,20.6809,132.0911,-0.0343,0.0000,0,0.0000,0,0,4294967295
1327,128.5093,20.6864,132.0631,-0.0346,0.0000,0,0.0000,0,0,4294967295
1328,128.5104,20.6908,132.0343,-0.0348,0.0000,0,0.0000,0,0,4294967295
1329,128.5114,20.6960,132.0056,-0.0349,0.0000,0,0.0000,0,0,4294967295
1330,128.5122,20.7020,131.9768,-0.0351,0.0000,0,0.0000,0,0,4294967295
1331,128.5129,20.7085,131.9481,-0.0353,0.0000,0,0.0000,0,0,4294967295
1332,128.5133,20.7154,131.9194,-0.0354,0.0000,0,0.0000,0,0,4294967295
1333,128.5137,20.7227,131.8907,-0.0356,0.0000,0,0.0000,0,0,4294967295
1334,128.5138,20.7302,131.8620,-0.0358,0.0000,0,0.0000,0,0,4294967295
1335,128.5138,20.7378,131.8333,-0.0359,0.0000,0,0.0000,0,0,4294967295
1336,128.5137,20.7454,131.8046,-0.0361,0.0000,0,0.0000,0,0,4294967295
1337,128.5135,20.7530,131.7759,-0.0362,0.0000,0,0.0000,0,0,4294967295
1338,128.5131,20.7603,131.7472,-0.0364,0.0000,0,0.0000,0,0,4294967295
1339,128.5127,20.7674,131.7185,-0.0366,0.0000,0,0.0000,0,0,4294967295
1340,128.5121,20.7740,131.6898,-0.0368,0.0000,0,0.0000,0,0,4294967295
1341,128.5114,20.7800,131.6610,-0.0369,0.0000,0,0.0000,0,0,4294967295
1342,128.5103,20.7852,131.6322,-0.0371,0.0000,0,0.0000,0,0,4294967295
1343,128.5089,20.7896,131.6032,-0.0372,0.0000,0,0.0000,0,0,4294967295
1344,128.5073,20.7931,131.5741,-0.0373,0.0000,0,0.0000,0,0,4294967295
1345,128.5054,20.7957,131.5449,-0.0374,0.0000,0,0.0000,0,0,4294967295
1346,128.5034,20.7976,131.5156,-0.0375,0.0000,0,0.0000,0,0,4294967295
1347,128.5015,20.7990,131.4864,-0.0376,0.0000,0,0.0000,0,0,4294967295
1348,128.4996,20.8000,131.4571,-0.0377,0.0000,0,0.0000,0,0,4294967295
1349,128.4978,20.8006,131.4278,-0.0377,0.0000,0,0.0000,0,0,4294967295
1350,128.4961,20.8009,131.3986,-0.0378,0.0000,0,0.0000,0,0,4294967295
1351,128.4944,20.8010,131.3693,-0.0379,0.0000,0,0.0000,0,0,4294967295
1352,128.4928,20.8002,131.3398,-0.0380,0.0000,0,0.0000,0,0,4294967295
1353,128.4910,20.7978,131.3101,-0.0380,0.0000,0,0.0000,0,0,4294967295
1354,128.4896,20.7981,131.2806,-0.0381,0.0000,0,0.0000,0,0,4294967295
1355,128.4882,20.7987,131.2513,-0.0381,0.0000,0,0.0000,0,0,4294967295
1356,128.4870,20.7997,131.2221,-0.0382,0.0000,0,0.0000,0,0,4294967295
1357,128.4859,20.8012,131.1929,-0.0382,0.0000,0,0.0000,0,0,4294967295
1358,128.4850,20.8031,131.1636,-0.0383,0.0000,0,0.0000,0,0,4294967295
1359,128.4843,20.8057,131.1344,-0.0384,0.0000,0,0.0000,0,0,4294967295
1360,128.4838,20.8088,131.1051,-0.0384,0.0000,0,0.0000,0,0,4294967295
1361,128.4834,20.8126,131.0758,-0.0385,0.0000,0,0.0000,0,0,4294967295
1362,128.4833,20.8170,131.0466,-0.0385,0.0000,0,0.0000,0,0,4294967295
1363,128.4833,20.8219,131.0173,-0.0386,0.0000,0,0.0000,0,0,4294967295
1364,128.4834,20.8274,130.9880,-0.0386,0.0000,0,0.0000,0,0,4294967295
1365,128.4838,20.8333,130.9587,-0.0387,0.0000,0,0.0000,0,0,4294967295
1366,128.4843,20.8395,130.9294,-0.0387,0.0000,0,0.0000,0,0,4294967295
1367,128.4850,20.8460,130.9001,-0.0388,0.0000,0,0.0000,0,0,4294967295
1368,128.4858,20.8527,130.8708,-0.0388,0.0000,0,0.0000,0,0,4294967295
1369,128.4868,20.8593,130.8414,-0.0389,0.0000,0,0.0000,0,0,4294967295
1370,128.4879,20.8659,130.8121,-0.0389,0.0000,0,0.0000,0,0,4294967295
1371,128.4891,20.8722,130.7828,-0.0390,0.0000,0,0.0000,0,0,4294967295
1372,128.4903,20.8782,130.7534,-0.0390,0.0000,0,0.0000,0,0,4294967295
1373,128.4916,20.8838,130.7241,-0.0391,0.0000,0,0.0000,0,0,4294967295
1374,128.4930,20.8890,130.6948,-0.0391,0.0000,0,0.0000,0,0,4294967295
1375,128.4945,20.8935,130.6654,-0.0392,0.0000,0,0.0000,0,0,4294967295
1376,128.4959,20.8975,130.6361,-0.0392,0.0000,0,0.0000,0,0,4294967295
1377,128.4974,20.9008,130.6068,-0.0393,0.0000,0,0.0000,0,0,4294967295
1378,128.4989,20.9036,130.5774,-0.0393,0.0000,0,0.0000,0,0,4294967295
1379,128.5003,20.9057,130.5481,-0.0394,0.0000,0,0.0000,0,0,4294967295
1380,128.5017,20.9073,130.5187,-0.0394,0.0000,0,0.0000,0,0,4294967295
1381,128.5030,20.9084,130.4894,-0.0395,0.0000,0,0.0000,0,0,4294967295
1382,128.5042,20.9092,130.4601,-0.0396,0.0000,0,0.0000,0,0,4294967295
1383,128.5054,20.9096,130.4307,-0.0396,0.0000,0,0.0000,0,0,4294967295
1384,128.5063,20.9088,130.4011,-0.0397,0.0000,0,0.0000,0,0,4294967295
1385,128.5070,20.9067,130.3713,-0.0397,0.0000,0,0.0000,0,0,4294967295
1386,128.5074,20.9062,130.3418,-0.0397,0.0000,0,0.0000,0,0,4294967295
1387,128.5077,20.9059,130.3123,-0.0398,0.0000,0,0.0000,0,0,4294967295
1388,128.5079,20.9058,130.2827,-0.0398,0.0000,0,0.0000,0,0,4294967295
1389,128.5078,20.9061,130.2532,-0.0398,0.0000,0,0.0000,0,0,4294967295
1390,128.5076,20.9069,130.2237,-0.0399,0.0000,0,0.0000,0,0,4294967295
1391,128.5072,20.9082,130.1942,-0.0399,0.0000,0,0.0000,0,0,4294967295
1392,128.5067,20.9101,130.1647,-0.0399,0.0000,0,0.0000,0,0,4294967295
1393,128.5059,20.9126,130.1352,-0.0399,0.0000,0,0.0000,0,0,4294967295
1394,128.5050,20.9157,130.1058,-0.0400,0.0000,0,0.0000,0,0,4294967295
1395,128.5038,20.9194,130.0763,-0.0400,0.0000,0,0.0000,0,0,4294967295
1396,128.5025,20.9237,130.0468,-0.0400,0.0000,0,0.0000,0,0,4294967295
1397,128.5010,20.9286,130.0174,-0.0401,0.0000,0,0.0000,0,0,4294967295
1398,128.4993,20.9338,129.9879,-0.0401,0.0000,0,0.0000,0,0,4294967295
1399,128.4975,20.9394,129.9585,-0.0401,0.0000,0,0.0000,0,0,4294967295
1400,128.4955,20.9453,129.9291,-0.0401,0.0000,0,0.0000,0,0,4294967295
1401,128.4934,20.9512,129.8996,-0.0402,0.0000,0,0.0000,0,0,4294967295
1402,128.4911,20.9572,129.8702,-0.0402,0.0000,0,0.0000,0,0,4294967295
1403,128.4887,20.9631,129.8408,-0.0402,0.0000,0,0.0000,0,0,4294967295
1404,128.4862,20.9687,129.8114,-0.0403,0.0000,0,0.0000,0,0,4294967295
1405,128.4836,20.9740,129.7820,-0.0403,0.0000,0,0.0000,0,0,4294967295
1406,128.4809,20.9789,129.7526,-0.0403,0.0000,0,0.0000,0,0,4294967295
1407,128.4782,20.9833,129.7232,-0.0404,0.0000,0,0.0000,0,0,4294967295
1408,128.4754,20.9871,129.6938,-0.0404,0.0000,0,0.0000,0,0,4294967295
1409,128.4726,20.9903,129.6644,-0.0404,0.0000,0,0.0000,0,0,4294967295
1410,128.4698,20.9928,129.6350,-0.0405,0.0000,0,0.0000,0,0,4294967295
1411,128.4670,20.9948,129.6056,-0.0405,0.0000,0,0.0000,0,0,4294967295
1412,128.4642,20.9962,129.5762,-0.0405,0.0000,0,0.0000,0,0,4294967295
1413,128.4615,20.9970,129.5468,-0.0405,0.0000,0,0.0000,0,0,4294967295
1414,128.4589,20.9973,129.5173,-0.0406,0.0000,0,0.0000,0,0,4294967295
1415,128.4563,20.9973,129.4879,-0.0406,0.0000,0,0.0000,0,0,4294967295
1416,128.4538,20.9969,129.4585,-0.0406,0.0000,0,0.0000,0,0,4294967295
1417,128.4515,20.9964,129.4291,-0.0407,0.0000,0,0.0000,0,0,4294967295
1418,128.4492,20.9955,129.3996,-0.0407,0.0000,0,0.0000,0,0,4294967295
1419,128.4469,20.9923,129.3698,-0.0407,0.0000,0,0.0000,0,0,4294967295
1420,128.4449,20.9907,129.3400,-0.0407,0.0000,0,0.0000,0,0,4294967295
1421,128.4429,20.9896,129.3103,-0.0408,0.0000,0,0.0000,0,0,4294967295
1422,128.4411,20.9889,129.2806,-0.0408,0.0000,0,0.0000,0,0,4294967295
1423,128.4395,20.9886,129.2509,-0.0408,0.0000,0,0.0000,0,0,4294967295
1424,128.4381,20.9889,129.2211,-0.0408,0.0000,0,0.0000,0,0,4294967295
1425,128.4368,20.9898,129.1914,-0.0408,0.0000,0,0.0000,0,0,4294967295
1426,128.4358,20.9914,129.1617,-0.0409,0.0000,0,0.0000,0,0,4294967295
1427,128.4349,20.9935,129.1319,-0.0409,0.0000,0,0.0000,0,0,4294967295
1428,128.4343,20.9963,129.1022,-0.0409,0.0000,0,0.0000,0,0,4294967295
1429,128.4338,20.9997,129.0724,-0.0409,0.0000,0,0.0000,0,0,4294967295
1430,128.4335,21.0035,129.0426,-0.0409,0.0000,0,0.0000,0,0,4294967295
1431,128.4333,21.0078,129.0129,-0.0410,0.0000,0,0.0000,0,0,4294967295
1432,128.4334,21.0124,128.9831,-0.0410,0.0000,0,0.0000,0,0,4294967295
1433,128.4335,21.0173,128.9533,-0.0410,0.0000,0,0.0000,0,0,4294967295
1434,128.4339,21.0222,128.9235,-0.0410,0.0000,0,0.0000,0,0,4294967295
1435,128.4343,21.0272,128.8937,-0.0410,0.0000,0,0.0000,0,0,4294967295
1436,128.4349,21.0320,128.8639,-0.0410,0.0000,0,0.0000,0,0,4294967295
1437,128.4356,21.0365,128.8341,-0.0411,0.0000,0,0.0000,0,0,4294967295
1438,128.4364,21.0407,128.8043,-0.0411,0.0000,0,0.0000,0,0,4294967295
1439,128.4372,21.0444,128.7744,-0.0411,0.0000,0,0.0000,0,0,4294967295
1440,128.4382,21.0476,128.7446,-0.0411,0.0000,0,0.0000,0,0,4294967295
1441,128.4391,21.0503,128.7148,-0.0411,0.0000,0,0.0000,0,0,4294967295
1442,128.4400,21.0523,128.6850,-0.0412,0.0000,0,0.0000,0,0,4294967295
1443,128.4410,21.0536,128.6552,-0.0412,0.0000,0,0.0000,0,0,4294967295
1444,128.4420,21.0544,128.6254,-0.0412,0.0000,0,0.0000,0,0,4294967295
1445,128.4429,21.0545,128.5955,-0.0412,0.0000,1,2.9981,2,6470162748931763667,5
1446,128.4437,21.0541,128.5657,-0.0412,0.0000,1,2.9682,2,6470162748931763667,5
1447,128.4445,21.0533,128.5359,-0.0412,0.0000,1,2.9384,2,6470162748931763667,5
1448,128.4452,21.0521,128.5061,-0.0413,0.0000,1,2.9086,2,6470162748931763667,5
1449,128.4458,21.0506,128.4763,-0.0413,0.0000,1,2.8787,2,6470162748931763667,5
1450,128.4463,21.0489,128.4465,-0.0413,0.0000,1,2.8489,2,6470162748931763667,5
1451,128.4467,21.0473,128.4167,-0.0413,0.0000,1,2.8191,2,6470162748931763667,5
1452,128.4469,21.0455,128.3868,-0.0413,0.0000,1,2.7892,2,6470162748931763667,5
1453,128.4468,21.0427,128.3569,-0.0414,0.0000,1,2.7592,2,6470162748931763667,5
1454,128.4467,21.0407,128.3270,-0.0414,0.0000,1,2.7293,2,6470162748931763667,5
1455,128.4463,21.0396,128.2971,-0.0414,0.0000,1,2.6994,2,6470162748931763667,5
1456,128.4458,21.0390,128.2672,-0.0414,0.0000,1,2.6695,2,6470162748931763667,5
1457,128.4451,21.0389,128.2374,-0.0414,0.0000,1,2.6397,2,6470162748931763667,5
1458,128.4441,21.0395,128.2076,-0.0414,0.0000,1,2.6098,2,6470162748931763667,5
